year,block,zipcode,xcoord,ycoord,yearbuilt,age,build_alter_gap,alterage,alterage_squared,alterage_cubed,elevator,commercial,garage,storage,basement,waterfront,frontage,block_assmeblage,cooperative,conv_loft_wh,tenament,garden,semi_fireproof,fireproof,luxury,artist_res,3_units,4_units,5_6_units,7_10_units,11_25_units,26_50_units,50plus_units,units_per_building,floors,floors_squared,zip_avg_age,zip_avg_alterage,zip_avg_res_units_pb,zip_avg_total_units_pb,zip_avg_num_buildings,zip_avg_development,zip_small_residential,zip_rental_walk_up,zip_rental_elevator,zip_condominiums,zip_offices,zip_industrial_utility,zip_government,zip_loft,zip_parking,zip_cars,zip_hotel,zip_theater,zip_retail,zip_healthcare,zip_asylum,zip_church,zip_education,zip_public,zip_outdoor,zip_transport,pcvpu_l1,pcvpu_l2,pcvpu_l3,avg_block_pcvpu_l1,avg_block_pcvpu_l2,avg_block_pcvpu_l3,avg_neighbor1_pcvpu_l1,avg_neighbor1_pcvpu_l2,avg_neighbor1_pcvpu_l3,avg_neighbor2_pcvpu_l1,avg_neighbor2_pcvpu_l2,avg_neighbor2_pcvpu_l3,avg_neighbor3_pcvpu_l1,avg_neighbor3_pcvpu_l2,avg_neighbor3_pcvpu_l3,avg_neighbor4_pcvpu_l1,avg_neighbor4_pcvpu_l2,avg_neighbor4_pcvpu_l3,avg_zip_pcvpu_l1,avg_zip_pcvpu_l2,outcome
2011,1412,10075,995469,221174,1910,101,76,25,625,15625,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,16,100.4774381,65.2489083,24.78013447,25.96980315,1.068413392,4.792343523,0.205240175,0.352256186,0.254730713,0.008733624,0.026200873,0,0,0.001455604,0.004366812,0,0.001455604,0,0.042212518,0.005822416,0,0.011644833,0.017467249,0.005822416,0.001455604,0,8,-18.28832068,0,6.383494737,6.381010811,3.715808571,6.981021818,4.8991,1.990133929,0.962258621,1.775927586,-9.895161153,3.777904255,4.915767391,1.595172727,6.817584615,0.873646154,1.202361538,8.74288227,10.88809322,5.894940187
2012,1412,10075,995469,221174,1910,102,76,26,676,17576,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,16,100.440407,63.57848837,24.80370986,26.00182378,1.068313953,4.79184593,0.209302326,0.350290698,0.254360465,0.00872093,0.026162791,0,0,0.001453488,0.004360465,0,0.001453488,0,0.040697674,0.005813953,0,0.011627907,0.01744186,0.005813953,0.001453488,0,-5.234689142,8,-18.28832068,18.77606316,6.383494737,6.381010811,1.301852727,6.981021818,4.8991,2.484703448,0.962258621,1.775927586,1.980202128,3.777904255,4.915767391,2.678315385,6.817584615,0.873646154,2.626993381,8.74288227,10.88809322
2013,1412,10075,995469,221174,1910,103,76,27,729,19683,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,16,100.2351234,61.64005806,24.9313014,26.12036768,1.066763425,4.81161103,0.203193033,0.349782293,0.255442671,0.013062409,0.023222061,0,0,0.001451379,0.004354136,0,0.001451379,0,0.043541364,0.005805515,0,0.013062409,0.015965167,0.005805515,0.001451379,0,7.9999,-5.234689142,8,4.139694595,18.77606316,6.383494737,4.173703636,1.301852727,6.981021818,7.42907,2.484703448,0.962258621,11.83153191,1.980202128,3.777904255,6.636476923,2.678315385,6.817584615,4.342710427,2.626993381,8.74288227
2014,1412,10075,995469,221174,1910,104,76,28,784,21952,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,16,100.0626822,60.58892128,25.01044704,26.13255588,1.069970845,4.813411079,0.199708455,0.351311953,0.256559767,0.014577259,0.030612245,0,0,0.001457726,0.004373178,0,0.001457726,0,0.037900875,0.005830904,0,0.013119534,0.016034985,0.005830904,0.001457726,0,8,7.9999,-5.234689142,5.663235135,4.139694595,18.77606316,6.855149091,4.173703636,1.301852727,10.01613667,7.42907,2.484703448,5.637882979,11.83153191,1.980202128,6.169615385,6.636476923,2.678315385,6.397335308,4.342710427,2.626993381
2015,1412,10075,995469,221174,1910,105,76,29,841,24389,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,16,100.0948905,60.18978102,25.02068127,26.14004866,1.070072993,4.83670073,0.2,0.351824818,0.256934307,0.01459854,0.030656934,0,0,0.001459854,0.004379562,0,0.001459854,0,0.037956204,0.005839416,0,0.013138686,0.01459854,0.005839416,0.001459854,0,3.1983,8,7.9999,36.66781351,5.663235135,4.139694595,25.76949091,6.855149091,4.173703636,30.5859875,10.01613667,7.42907,134.6874417,5.637882979,11.83153191,7.026492308,6.169615385,6.636476923,12.83485768,6.397335308,4.342710427
2016,1412,10075,995469,221174,1910,106,76,30,900,27000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,16,99.98830409,58.9005848,25.05092593,26.16345029,1.071637427,4.83630117,0.198830409,0.350877193,0.257309942,0.016081871,0.029239766,0,0,0.001461988,0.004385965,0,0.001461988,0,0.039473684,0.005847953,0,0.013157895,0.014619883,0.004385965,0.001461988,0,0,3.1983,8,6.893737838,36.66781351,5.663235135,6.471353704,25.76949091,6.855149091,5.593771875,30.5859875,10.01613667,3.590972917,134.6874417,5.637882979,7.174576923,7.026492308,6.169615385,9.22482435,12.83485768,6.397335308
2017,1412,10075,995469,221174,1910,107,76,31,961,29791,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,16,100.0849195,58.83894583,24.96349439,26.05976086,1.074670571,4.844860908,0.199121523,0.349926794,0.257686676,0.016105417,0.029282577,0,0,0.001464129,0.004392387,0,0.001464129,0,0.039531479,0.005856515,0,0.01317716,0.014641288,0.004392387,0.001464129,0,8,0,3.1983,4.658422222,6.893737838,36.66781351,4.596175926,6.471353704,25.76949091,10.02745938,5.593771875,30.5859875,7.472495833,3.590972917,134.6874417,5.209707692,7.174576923,7.026492308,5.221487441,9.22482435,12.83485768
2018,1412,10075,995469,221174,1910,108,76,32,1024,32768,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,16,100.0527859,58.73460411,24.9971652,26.20720919,1.074780059,4.925146628,0.19941349,0.348973607,0.258064516,0.014662757,0.029325513,0,0,0.001466276,0.004398827,0,0.001466276,0,0.039589443,0.005865103,0,0.013196481,0.014662757,0.004398827,0.001466276,0,3.8833,8,0,3.556905556,4.658422222,6.893737838,5.447966667,4.596175926,6.471353704,64.39872941,10.02745938,5.593771875,5.9173375,7.472495833,3.590972917,5.863376923,5.209707692,7.174576923,6.942286288,5.221487441,9.22482435
2019,1412,10075,995469,221174,1910,109,76,33,1089,35937,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,16,99.34230194,59.09865471,25.83492775,27.02812656,1.077727952,4.921569507,0.20328849,0.342301943,0.263079223,0.01793722,0.02690583,0,0,0,0.004484305,0,0.001494768,0,0.038863976,0.005979073,0,0.013452915,0.014947683,0.004484305,0.001494768,0,13.625,3.8833,8,-21.74869271,3.556905556,4.658422222,-14.32661539,5.447966667,4.596175926,92.33001026,64.39872941,10.02745938,104.551175,5.9173375,7.472495833,-55.50228074,5.863376923,5.209707692,-41.61973551,6.942286288,5.221487441
2020,1412,10075,995469,221174,1910,110,76,34,1156,39304,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,4,16,102.9666161,60.0030349,25.57473445,26.75624684,1.071320182,4.987116844,0.203338392,0.338391502,0.268588771,0.018209408,0.028831563,0,0,0,0.004552352,0,0.001517451,0,0.036418816,0.006069803,0,0.013657056,0.013657056,0.004552352,0.001517451,0,18.4452,13.625,3.8833,5.388944444,-21.74869271,3.556905556,5.966851852,-14.32661539,5.447966667,29.61304615,92.33001026,64.39872941,13.66220833,104.551175,5.9173375,7.094976923,-55.50228074,5.863376923,9.811128851,-41.61973551,6.942286288
2010,1412,10075,995451,221142,1910,100,87,13,169,2197,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,16,100.4920174,66.4383164,24.05435759,25.95827977,1.069666183,4.558243832,0.203193033,0.35413643,0.255442671,0.008708273,0.026124819,0,0,0.001451379,0.004354136,0,0.001451379,0,0.043541364,0.005805515,0,0.01161103,0.017416546,0.005805515,0.001451379,0,8,8,0,6.381010811,3.715808571,1.265602857,4.8991,1.990133929,5.4275,1.775927586,-9.895161153,19.19361071,4.915767391,1.595172727,14.94475455,0.873646154,1.202361538,3.041907692,10.88809322,5.894940187,8.509109813
2011,1412,10075,995451,221142,1910,101,87,14,196,2744,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,16,100.4774381,65.2489083,24.78013447,25.96980315,1.068413392,4.792343523,0.205240175,0.352256186,0.254730713,0.008733624,0.026200873,0,0,0.001455604,0.004366812,0,0.001455604,0,0.042212518,0.005822416,0,0.011644833,0.017467249,0.005822416,0.001455604,0,7.9999,8,8,6.383494737,6.381010811,3.715808571,6.981021818,4.8991,1.990133929,0.962258621,1.775927586,-9.895161153,3.777904255,4.915767391,1.595172727,6.817584615,0.873646154,1.202361538,8.74288227,10.88809322,5.894940187
2012,1412,10075,995451,221142,1910,102,87,15,225,3375,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,16,100.440407,63.57848837,24.80370986,26.00182378,1.068313953,4.79184593,0.209302326,0.350290698,0.254360465,0.00872093,0.026162791,0,0,0.001453488,0.004360465,0,0.001453488,0,0.040697674,0.005813953,0,0.011627907,0.01744186,0.005813953,0.001453488,0,1.4393,7.9999,8,18.77606316,6.383494737,6.381010811,1.301852727,6.981021818,4.8991,2.484703448,0.962258621,1.775927586,1.980202128,3.777904255,4.915767391,2.678315385,6.817584615,0.873646154,2.626993381,8.74288227,10.88809322
2013,1412,10075,995451,221142,1910,103,87,16,256,4096,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,16,100.2351234,61.64005806,24.9313014,26.12036768,1.066763425,4.81161103,0.203193033,0.349782293,0.255442671,0.013062409,0.023222061,0,0,0.001451379,0.004354136,0,0.001451379,0,0.043541364,0.005805515,0,0.013062409,0.015965167,0.005805515,0.001451379,0,0,1.4393,7.9999,4.139694595,18.77606316,6.383494737,4.173703636,1.301852727,6.981021818,7.42907,2.484703448,0.962258621,11.83153191,1.980202128,3.777904255,6.636476923,2.678315385,6.817584615,4.342710427,2.626993381,8.74288227
2014,1412,10075,995451,221142,1910,104,87,17,289,4913,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,4,16,100.0626822,60.58892128,25.01044704,26.13255588,1.069970845,4.813411079,0.199708455,0.351311953,0.256559767,0.014577259,0.030612245,0,0,0.001457726,0.004373178,0,0.001457726,0,0.037900875,0.005830904,0,0.013119534,0.016034985,0.005830904,0.001457726,0,19.9999,0,1.4393,5.663235135,4.139694595,18.77606316,6.855149091,4.173703636,1.301852727,10.01613667,7.42907,2.484703448,5.637882979,11.83153191,1.980202128,6.169615385,6.636476923,2.678315385,6.397335308,4.342710427,2.626993381
2015,1412,10075,995451,221142,1910,105,87,18,324,5832,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,4,16,100.0948905,60.18978102,25.02068127,26.14004866,1.070072993,4.83670073,0.2,0.351824818,0.256934307,0.01459854,0.030656934,0,0,0.001459854,0.004379562,0,0.001459854,0,0.037956204,0.005839416,0,0.013138686,0.01459854,0.005839416,0.001459854,0,8,19.9999,0,36.66781351,5.663235135,4.139694595,25.76949091,6.855149091,4.173703636,30.5859875,10.01613667,7.42907,134.6874417,5.637882979,11.83153191,7.026492308,6.169615385,6.636476923,12.83485768,6.397335308,4.342710427
2016,1412,10075,995451,221142,1910,106,87,19,361,6859,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,4,16,99.98830409,58.9005848,25.05092593,26.16345029,1.071637427,4.83630117,0.198830409,0.350877193,0.257309942,0.016081871,0.029239766,0,0,0.001461988,0.004385965,0,0.001461988,0,0.039473684,0.005847953,0,0.013157895,0.014619883,0.004385965,0.001461988,0,7.9999,8,19.9999,6.893737838,36.66781351,5.663235135,6.471353704,25.76949091,6.855149091,5.593771875,30.5859875,10.01613667,3.590972917,134.6874417,5.637882979,7.174576923,7.026492308,6.169615385,9.22482435,12.83485768,6.397335308
2017,1412,10075,995451,221142,1910,107,87,20,400,8000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,4,16,100.0849195,58.83894583,24.96349439,26.05976086,1.074670571,4.844860908,0.199121523,0.349926794,0.257686676,0.016105417,0.029282577,0,0,0.001464129,0.004392387,0,0.001464129,0,0.039531479,0.005856515,0,0.01317716,0.014641288,0.004392387,0.001464129,0,3.1984,7.9999,8,4.658422222,6.893737838,36.66781351,4.596175926,6.471353704,25.76949091,10.02745938,5.593771875,30.5859875,7.472495833,3.590972917,134.6874417,5.209707692,7.174576923,7.026492308,5.221487441,9.22482435,12.83485768
2014,1437,10065,994955,217031,1949,65,0,65,4225,274625,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,90,6,36,102.4501953,65.84667969,19.80576986,21.3258138,1.120117188,4.537070313,0.282226563,0.232421875,0.161132813,0.01171875,0.057617188,0.002929688,0.001953125,0.000976563,0.00390625,0,0.018554688,0.001953125,0.0703125,0.021484375,0,0.017578125,0.014648438,0.00390625,0,0,-13.05835281,5.7751,3.0942,3.671904762,5.652961905,2.695928571,7.029641667,4.782326087,1.7466,6.5347,4.184686842,0.119113158,7.1108675,6.494536585,3.422656098,6.06235,4.46079,4.316435,7.586457968,7.811671724,1.305277221
2018,1412,10075,995451,221142,1910,108,87,21,441,9261,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,4,16,100.0527859,58.73460411,24.9971652,26.20720919,1.074780059,4.925146628,0.19941349,0.348973607,0.258064516,0.014662757,0.029325513,0,0,0.001466276,0.004398827,0,0.001466276,0,0.039589443,0.005865103,0,0.013196481,0.014662757,0.004398827,0.001466276,0,0,3.1984,7.9999,3.556905556,4.658422222,6.893737838,5.447966667,4.596175926,6.471353704,64.39872941,10.02745938,5.593771875,5.9173375,7.472495833,3.590972917,5.863376923,5.209707692,7.174576923,6.942286288,5.221487441,9.22482435
2019,1412,10075,995451,221142,1910,109,87,22,484,10648,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,4,16,99.34230194,59.09865471,25.83492775,27.02812656,1.077727952,4.921569507,0.20328849,0.342301943,0.263079223,0.01793722,0.02690583,0,0,0,0.004484305,0,0.001494768,0,0.038863976,0.005979073,0,0.013452915,0.014947683,0.004484305,0.001494768,0,-53.72246638,0,3.1984,-21.74869271,3.556905556,4.658422222,-14.32661539,5.447966667,4.596175926,92.33001026,64.39872941,10.02745938,104.551175,5.9173375,7.472495833,-55.50228074,5.863376923,5.209707692,-41.61973551,6.942286288,5.221487441
2020,1412,10075,995451,221142,1910,110,87,23,529,12167,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,4,16,102.9666161,60.0030349,25.57473445,26.75624684,1.071320182,4.987116844,0.203338392,0.338391502,0.268588771,0.018209408,0.028831563,0,0,0,0.004552352,0,0.001517451,0,0.036418816,0.006069803,0,0.013657056,0.013657056,0.004552352,0.001517451,0,19.9995,-53.72246638,0,5.388944444,-21.74869271,3.556905556,5.966851852,-14.32661539,5.447966667,29.61304615,92.33001026,64.39872941,13.66220833,104.551175,5.9173375,7.094976923,-55.50228074,5.863376923,9.811128851,-41.61973551,6.942286288
2010,1412,10075,995522,221142,1939,71,49,22,484,10648,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,100.4920174,66.4383164,24.05435759,25.95827977,1.069666183,4.558243832,0.203193033,0.35413643,0.255442671,0.008708273,0.026124819,0,0,0.001451379,0.004354136,0,0.001451379,0,0.043541364,0.005805515,0,0.01161103,0.017416546,0.005805515,0.001451379,0,-0.411486271,5.1724,21.466,6.381010811,3.715808571,1.265602857,4.8991,1.990133929,5.4275,1.775927586,-9.895161153,19.19361071,4.915767391,1.595172727,14.94475455,0.873646154,1.202361538,3.041907692,10.88809322,5.894940187,8.509109813
2011,1412,10075,995522,221142,1939,72,49,23,529,12167,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,100.4774381,65.2489083,24.78013447,25.96980315,1.068413392,4.792343523,0.205240175,0.352256186,0.254730713,0.008733624,0.026200873,0,0,0.001455604,0.004366812,0,0.001455604,0,0.042212518,0.005822416,0,0.011644833,0.017467249,0.005822416,0.001455604,0,-1.546141551,-0.411486271,5.1724,6.383494737,6.381010811,3.715808571,6.981021818,4.8991,1.990133929,0.962258621,1.775927586,-9.895161153,3.777904255,4.915767391,1.595172727,6.817584615,0.873646154,1.202361538,8.74288227,10.88809322,5.894940187
2012,1412,10075,995522,221142,1939,73,49,24,576,13824,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,100.440407,63.57848837,24.80370986,26.00182378,1.068313953,4.79184593,0.209302326,0.350290698,0.254360465,0.00872093,0.026162791,0,0,0.001453488,0.004360465,0,0.001453488,0,0.040697674,0.005813953,0,0.011627907,0.01744186,0.005813953,0.001453488,0,10.6059,-1.546141551,-0.411486271,18.77606316,6.383494737,6.381010811,1.301852727,6.981021818,4.8991,2.484703448,0.962258621,1.775927586,1.980202128,3.777904255,4.915767391,2.678315385,6.817584615,0.873646154,2.626993381,8.74288227,10.88809322
2013,1412,10075,995522,221142,1939,74,49,25,625,15625,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,100.2351234,61.64005806,24.9313014,26.12036768,1.066763425,4.81161103,0.203193033,0.349782293,0.255442671,0.013062409,0.023222061,0,0,0.001451379,0.004354136,0,0.001451379,0,0.043541364,0.005805515,0,0.013062409,0.015965167,0.005805515,0.001451379,0,6.2563,10.6059,-1.546141551,4.139694595,18.77606316,6.383494737,4.173703636,1.301852727,6.981021818,7.42907,2.484703448,0.962258621,11.83153191,1.980202128,3.777904255,6.636476923,2.678315385,6.817584615,4.342710427,2.626993381,8.74288227
2014,1412,10075,995522,221142,1939,75,49,26,676,17576,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,100.0626822,60.58892128,25.01044704,26.13255588,1.069970845,4.813411079,0.199708455,0.351311953,0.256559767,0.014577259,0.030612245,0,0,0.001457726,0.004373178,0,0.001457726,0,0.037900875,0.005830904,0,0.013119534,0.016034985,0.005830904,0.001457726,0,-0.415418587,6.2563,10.6059,5.663235135,4.139694595,18.77606316,6.855149091,4.173703636,1.301852727,10.01613667,7.42907,2.484703448,5.637882979,11.83153191,1.980202128,6.169615385,6.636476923,2.678315385,6.397335308,4.342710427,2.626993381
2015,1412,10075,995522,221142,1939,76,49,27,729,19683,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,100.0948905,60.18978102,25.02068127,26.14004866,1.070072993,4.83670073,0.2,0.351824818,0.256934307,0.01459854,0.030656934,0,0,0.001459854,0.004379562,0,0.001459854,0,0.037956204,0.005839416,0,0.013138686,0.01459854,0.005839416,0.001459854,0,12.528,-0.415418587,6.2563,36.66781351,5.663235135,4.139694595,25.76949091,6.855149091,4.173703636,30.5859875,10.01613667,7.42907,134.6874417,5.637882979,11.83153191,7.026492308,6.169615385,6.636476923,12.83485768,6.397335308,4.342710427
2016,1412,10075,995522,221142,1939,77,49,28,784,21952,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,99.98830409,58.9005848,25.05092593,26.16345029,1.071637427,4.83630117,0.198830409,0.350877193,0.257309942,0.016081871,0.029239766,0,0,0.001461988,0.004385965,0,0.001461988,0,0.039473684,0.005847953,0,0.013157895,0.014619883,0.004385965,0.001461988,0,8.5771,12.528,-0.415418587,6.893737838,36.66781351,5.663235135,6.471353704,25.76949091,6.855149091,5.593771875,30.5859875,10.01613667,3.590972917,134.6874417,5.637882979,7.174576923,7.026492308,6.169615385,9.22482435,12.83485768,6.397335308
2017,1412,10075,995522,221142,1939,78,49,29,841,24389,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,100.0849195,58.83894583,24.96349439,26.05976086,1.074670571,4.844860908,0.199121523,0.349926794,0.257686676,0.016105417,0.029282577,0,0,0.001464129,0.004392387,0,0.001464129,0,0.039531479,0.005856515,0,0.01317716,0.014641288,0.004392387,0.001464129,0,8.2134,8.5771,12.528,4.658422222,6.893737838,36.66781351,4.596175926,6.471353704,25.76949091,10.02745938,5.593771875,30.5859875,7.472495833,3.590972917,134.6874417,5.209707692,7.174576923,7.026492308,5.221487441,9.22482435,12.83485768
2018,1412,10075,995522,221142,1939,79,49,30,900,27000,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,100.0527859,58.73460411,24.9971652,26.20720919,1.074780059,4.925146628,0.19941349,0.348973607,0.258064516,0.014662757,0.029325513,0,0,0.001466276,0.004398827,0,0.001466276,0,0.039589443,0.005865103,0,0.013196481,0.014662757,0.004398827,0.001466276,0,1.8854,8.2134,8.5771,3.556905556,4.658422222,6.893737838,5.447966667,4.596175926,6.471353704,64.39872941,10.02745938,5.593771875,5.9173375,7.472495833,3.590972917,5.863376923,5.209707692,7.174576923,6.942286288,5.221487441,9.22482435
2019,1412,10075,995522,221142,1939,80,49,31,961,29791,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,99.34230194,59.09865471,25.83492775,27.02812656,1.077727952,4.921569507,0.20328849,0.342301943,0.263079223,0.01793722,0.02690583,0,0,0,0.004484305,0,0.001494768,0,0.038863976,0.005979073,0,0.013452915,0.014947683,0.004484305,0.001494768,0,-115.325583,1.8854,8.2134,-21.74869271,3.556905556,4.658422222,-14.32661539,5.447966667,4.596175926,92.33001026,64.39872941,10.02745938,104.551175,5.9173375,7.472495833,-55.50228074,5.863376923,5.209707692,-41.61973551,6.942286288,5.221487441
2020,1412,10075,995522,221142,1939,81,49,32,1024,32768,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,6,36,102.9666161,60.0030349,25.57473445,26.75624684,1.071320182,4.987116844,0.203338392,0.338391502,0.268588771,0.018209408,0.028831563,0,0,0,0.004552352,0,0.001517451,0,0.036418816,0.006069803,0,0.013657056,0.013657056,0.004552352,0.001517451,0,1.0805,-115.325583,1.8854,5.388944444,-21.74869271,3.556905556,5.966851852,-14.32661539,5.447966667,29.61304615,92.33001026,64.39872941,13.66220833,104.551175,5.9173375,7.094976923,-55.50228074,5.863376923,9.811128851,-41.61973551,6.942286288
2010,1412,10075,995621,221088,1910,100,72,28,784,21952,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,5,25,100.4920174,66.4383164,24.05435759,25.95827977,1.069666183,4.558243832,0.203193033,0.35413643,0.255442671,0.008708273,0.026124819,0,0,0.001451379,0.004354136,0,0.001451379,0,0.043541364,0.005805515,0,0.01161103,0.017416546,0.005805515,0.001451379,0,3.8251,7.6471,-1.176480111,6.381010811,3.715808571,1.265602857,4.8991,1.990133929,5.4275,1.775927586,-9.895161153,19.19361071,4.915767391,1.595172727,14.94475455,0.873646154,1.202361538,3.041907692,10.88809322,5.894940187,8.509109813
2011,1412,10075,995621,221088,1910,101,72,29,841,24389,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,5,25,100.4774381,65.2489083,24.78013447,25.96980315,1.068413392,4.792343523,0.205240175,0.352256186,0.254730713,0.008733624,0.026200873,0,0,0.001455604,0.004366812,0,0.001455604,0,0.042212518,0.005822416,0,0.011644833,0.017467249,0.005822416,0.001455604,0,15,3.8251,7.6471,6.383494737,6.381010811,3.715808571,6.981021818,4.8991,1.990133929,0.962258621,1.775927586,-9.895161153,3.777904255,4.915767391,1.595172727,6.817584615,0.873646154,1.202361538,8.74288227,10.88809322,5.894940187
2012,1412,10075,995621,221088,1910,102,72,30,900,27000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,5,25,100.440407,63.57848837,24.80370986,26.00182378,1.068313953,4.79184593,0.209302326,0.350290698,0.254360465,0.00872093,0.026162791,0,0,0.001453488,0.004360465,0,0.001453488,0,0.040697674,0.005813953,0,0.011627907,0.01744186,0.005813953,0.001453488,0,-3.827604645,15,3.8251,18.77606316,6.383494737,6.381010811,1.301852727,6.981021818,4.8991,2.484703448,0.962258621,1.775927586,1.980202128,3.777904255,4.915767391,2.678315385,6.817584615,0.873646154,2.626993381,8.74288227,10.88809322
2013,1412,10075,995621,221088,1910,103,72,31,961,29791,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,5,25,100.2351234,61.64005806,24.9313014,26.12036768,1.066763425,4.81161103,0.203193033,0.349782293,0.255442671,0.013062409,0.023222061,0,0,0.001451379,0.004354136,0,0.001451379,0,0.043541364,0.005805515,0,0.013062409,0.015965167,0.005805515,0.001451379,0,4.1874,-3.827604645,15,4.139694595,18.77606316,6.383494737,4.173703636,1.301852727,6.981021818,7.42907,2.484703448,0.962258621,11.83153191,1.980202128,3.777904255,6.636476923,2.678315385,6.817584615,4.342710427,2.626993381,8.74288227
